section,field_id,phpp_label,variant_id,variant_name,datatype,units,value,excel_row
systems,systems.cold_air_duct_insulation_thickness,Cold Air Duct Insulation Thickness,enerphit_by_demand,EnerPHit by Demand,Cold Air Duct Insulation Thickness,mm,104,355
systems,systems.heating_system,Heating System,code_minimum,Code Minimum,Heating System,,Heat pump(s),356
systems,systems.heating_system,Heating System,improved_envelope,Improved Envelope,Heating System,,Heat pump(s),356
systems,systems.heating_system,Heating System,improved_hvac,Improved HVAC,Heating System,,Heat pump(s),356
systems,systems.heating_system,Heating System,enerphit_by_component,EnerPHit by Component,Heating System,,Heat pump(s),356
systems,systems.heating_system,Heating System,enerphit_by_demand,EnerPHit by Demand,Heating System,,Heat pump(s),356
systems,systems.cooling_system,Cooling System,code_minimum,Code Minimum,Cooling System,,Elec. Heat Pump,357
systems,systems.cooling_system,Cooling System,improved_envelope,Improved Envelope,Cooling System,,Elec. Heat Pump,357
systems,systems.cooling_system,Cooling System,improved_hvac,Improved HVAC,Cooling System,,Elec. Heat Pump,357
systems,systems.cooling_system,Cooling System,enerphit_by_component,EnerPHit by Component,Cooling System,,Elec. Heat Pump,357
systems,systems.cooling_system,Cooling System,enerphit_by_demand,EnerPHit by Demand,Cooling System,,Elec. Heat Pump,357
systems,systems.dhw_system,DHW System,code_minimum,Code Minimum,DHW System,,Heat pump(s),358
systems,systems.dhw_system,DHW System,improved_envelope,Improved Envelope,DHW System,,Heat pump(s),358
systems,systems.dhw_system,DHW System,improved_hvac,Improved HVAC,DHW System,,Heat pump(s),358
systems,systems.dhw_system,DHW System,enerphit_by_component,EnerPHit by Component,DHW System,,Heat pump(s),358
systems,systems.dhw_system,DHW System,enerphit_by_demand,EnerPHit by Demand,DHW System,,Heat pump(s),358
certification_limits,certification_limits.heat_demand_limit,Heat Demand Limit,code_minimum,Code Minimum,Heat Demand Limit,kWh/m2,0,363
certification_limits,certification_limits.heat_demand_limit,Heat Demand Limit,improved_envelope,Improved Envelope,Heat Demand Limit,kWh/m2,0,363
certification_limits,certification_limits.heat_demand_limit,Heat Demand Limit,improved_hvac,Improved HVAC,Heat Demand Limit,kWh/m2,0,363
certification_limits,certification_limits.heat_demand_limit,Heat Demand Limit,enerphit_by_component,EnerPHit by Component,Heat Demand Limit,kWh/m2,0,363
certification_limits,certification_limits.heat_demand_limit,Heat Demand Limit,enerphit_by_demand,EnerPHit by Demand,Heat Demand Limit,kWh/m2,20,363
certification_limits,certification_limits.sensible_cooling_demand_limit,Sensible Cooling Demand Limit,code_minimum,Code Minimum,Sensible Cooling Demand Limit,kWh/m2,15,364
certification_limits,certification_limits.sensible_cooling_demand_limit,Sensible Cooling Demand Limit,improved_envelope,Improved Envelope,Sensible Cooling Demand Limit,kWh/m2,15,364
certification_limits,certification_limits.sensible_cooling_demand_limit,Sensible Cooling Demand Limit,improved_hvac,Improved HVAC,Sensible Cooling Demand Limit,kWh/m2,15,364
certification_limits,certification_limits.sensible_cooling_demand_limit,Sensible Cooling Demand Limit,enerphit_by_component,EnerPHit by Component,Sensible Cooling Demand Limit,kWh/m2,15,364
certification_limits,certification_limits.sensible_cooling_demand_limit,Sensible Cooling Demand Limit,enerphit_by_demand,EnerPHit by Demand,Sensible Cooling Demand Limit,kWh/m2,15,364
certification_limits,certification_limits.latent_cooling_demand_limit,Latent Cooling Demand Limit,code_minimum,Code Minimum,Latent Cooling Demand Limit,kWh/m2,0,365
certification_limits,certification_limits.latent_cooling_demand_limit,Latent Cooling Demand Limit,improved_envelope,Improved Envelope,Latent Cooling Demand Limit,kWh/m2,0,365
certification_limits,certification_limits.latent_cooling_demand_limit,Latent Cooling Demand Limit,improved_hvac,Improved HVAC,Latent Cooling Demand Limit,kWh/m2,0,365
certification_limits,certification_limits.latent_cooling_demand_limit,Latent Cooling Demand Limit,enerphit_by_component,EnerPHit by Component,Latent Cooling Demand Limit,kWh/m2,0,365
certification_limits,certification_limits.latent_cooling_demand_limit,Latent Cooling Demand Limit,enerphit_by_demand,EnerPHit by Demand,Latent Cooling Demand Limit,kWh/m2,1,365
certification_limits,certification_limits.total_cooling_demand_limit,Total Cooling Demand Limit,code_minimum,Code Minimum,Total Cooling Demand Limit,kWh/m2,0,366
certification_limits,certification_limits.total_cooling_demand_limit,Total Cooling Demand Limit,improved_envelope,Improved Envelope,Total Cooling Demand Limit,kWh/m2,0,366
certification_limits,certification_limits.total_cooling_demand_limit,Total Cooling Demand Limit,improved_hvac,Improved HVAC,Total Cooling Demand Limit,kWh/m2,0,366
certification_limits,certification_limits.total_cooling_demand_limit,Total Cooling Demand Limit,enerphit_by_component,EnerPHit by Component,Total Cooling Demand Limit,kWh/m2,0,366
certification_limits,certification_limits.total_cooling_demand_limit,Total Cooling Demand Limit,enerphit_by_demand,EnerPHit by Demand,Total Cooling Demand Limit,kWh/m2,16,366
certification_limits,certification_limits.peak_heat_load_limit,Peak Heat Load Limit,code_minimum,Code Minimum,Peak Heat Load Limit,W/m2,0,367
certification_limits,certification_limits.peak_heat_load_limit,Peak Heat Load Limit,improved_envelope,Improved Envelope,Peak Heat Load Limit,W/m2,0,367
certification_limits,certification_limits.peak_heat_load_limit,Peak Heat Load Limit,improved_hvac,Improved HVAC,Peak Heat Load Limit,W/m2,0,367
certification_limits,certification_limits.peak_heat_load_limit,Peak Heat Load Limit,enerphit_by_component,EnerPHit by Component,Peak Heat Load Limit,W/m2,0,367
certification_limits,certification_limits.peak_heat_load_limit,Peak Heat Load Limit,enerphit_by_demand,EnerPHit by Demand,Peak Heat Load Limit,W/m2,0,367
certification_limits,certification_limits.peak_cooling_load_limit,Peak Cooling Load Limit,code_minimum,Code Minimum,Peak Cooling Load Limit,W/m2,8.8328553208,368
certification_limits,certification_limits.peak_cooling_load_limit,Peak Cooling Load Limit,improved_envelope,Improved Envelope,Peak Cooling Load Limit,W/m2,8.8328553208,368
certification_limits,certification_limits.peak_cooling_load_limit,Peak Cooling Load Limit,improved_hvac,Improved HVAC,Peak Cooling Load Limit,W/m2,8.8328553208,368
certification_limits,certification_limits.peak_cooling_load_limit,Peak Cooling Load Limit,enerphit_by_component,EnerPHit by Component,Peak Cooling Load Limit,W/m2,8.8328553208,368
certification_limits,certification_limits.peak_cooling_load_limit,Peak Cooling Load Limit,enerphit_by_demand,EnerPHit by Demand,Peak Cooling Load Limit,W/m2,8.8328553208,368
certification_limits,certification_limits.pe_limit,PE Limit,code_minimum,Code Minimum,PE Limit,kWh/m2,0,369
certification_limits,certification_limits.pe_limit,PE Limit,improved_envelope,Improved Envelope,PE Limit,kWh/m2,0,369
certification_limits,certification_limits.pe_limit,PE Limit,improved_hvac,Improved HVAC,PE Limit,kWh/m2,0,369
certification_limits,certification_limits.pe_limit,PE Limit,enerphit_by_component,EnerPHit by Component,PE Limit,kWh/m2,0,369
certification_limits,certification_limits.pe_limit,PE Limit,enerphit_by_demand,EnerPHit by Demand,PE Limit,kWh/m2,0,369
certification_limits,certification_limits.per_limit,PER Limit,code_minimum,Code Minimum,PER Limit,kWh/m2,134,370
certification_limits,certification_limits.per_limit,PER Limit,improved_envelope,Improved Envelope,PER Limit,kWh/m2,106,370
certification_limits,certification_limits.per_limit,PER Limit,improved_hvac,Improved HVAC,PER Limit,kWh/m2,96,370
certification_limits,certification_limits.per_limit,PER Limit,enerphit_by_component,EnerPHit by Component,PER Limit,kWh/m2,77,370
certification_limits,certification_limits.per_limit,PER Limit,enerphit_by_demand,EnerPHit by Demand,PER Limit,kWh/m2,67,370
certification_limits,certification_limits.phius_net_source_energy_limit,PHIUS Net Source Energy Limit,code_minimum,Code Minimum,PHIUS Net Source Energy Limit,kWh/m2,37.643134915,371
certification_limits,certification_limits.phius_net_source_energy_limit,PHIUS Net Source Energy Limit,improved_envelope,Improved Envelope,PHIUS Net Source Energy Limit,kWh/m2,37.643134915,371
certification_limits,certification_limits.phius_net_source_energy_limit,PHIUS Net Source Energy Limit,improved_hvac,Improved HVAC,PHIUS Net Source Energy Limit,kWh/m2,37.643134915,371
certification_limits,certification_limits.phius_net_source_energy_limit,PHIUS Net Source Energy Limit,enerphit_by_component,EnerPHit by Component,PHIUS Net Source Energy Limit,kWh/m2,37.643134915,371
certification_limits,certification_limits.phius_net_source_energy_limit,PHIUS Net Source Energy Limit,enerphit_by_demand,EnerPHit by Demand,PHIUS Net Source Energy Limit,kWh/m2,37.643134915,371
heating_demand,heating_demand.walls_ag,Walls (AG),code_minimum,Code Minimum,Walls (AG),kWh,2546.62063871,376
heating_demand,heating_demand.walls_ag,Walls (AG),improved_envelope,Improved Envelope,Walls (AG),kWh,2482.46711864,376
heating_demand,heating_demand.walls_ag,Walls (AG),improved_hvac,Improved HVAC,Walls (AG),kWh,2491.13447202,376
heating_demand,heating_demand.walls_ag,Walls (AG),enerphit_by_component,EnerPHit by Component,Walls (AG),kWh,2350.663897,376
heating_demand,heating_demand.walls_ag,Walls (AG),enerphit_by_demand,EnerPHit by Demand,Walls (AG),kWh,1780.54799535,376
heating_demand,heating_demand.walls_bg,Walls (BG),code_minimum,Code Minimum,Walls (BG),kWh,6.31016827827,377
heating_demand,heating_demand.walls_bg,Walls (BG),improved_envelope,Improved Envelope,Walls (BG),kWh,16.4492803969,377
heating_demand,heating_demand.walls_bg,Walls (BG),improved_hvac,Improved HVAC,Walls (BG),kWh,16.4821827814,377
heating_demand,heating_demand.walls_bg,Walls (BG),enerphit_by_component,EnerPHit by Component,Walls (BG),kWh,22.2247472988,377
heating_demand,heating_demand.walls_bg,Walls (BG),enerphit_by_demand,EnerPHit by Demand,Walls (BG),kWh,17.6398626425,377
heating_demand,heating_demand.roofs,Roofs,code_minimum,Code Minimum,Roofs,kWh,1297.90865175,378
heating_demand,heating_demand.roofs,Roofs,improved_envelope,Improved Envelope,Roofs,kWh,1265.21221967,378
heating_demand,heating_demand.roofs,Roofs,improved_hvac,Improved HVAC,Roofs,kWh,1269.62961611,378
heating_demand,heating_demand.roofs,Roofs,enerphit_by_component,EnerPHit by Component,Roofs,kWh,1274.71189408,378
heating_demand,heating_demand.roofs,Roofs,enerphit_by_demand,EnerPHit by Demand,Roofs,kWh,1026.36787039,378
heating_demand,heating_demand.floor_slabs,Floor Slabs,code_minimum,Code Minimum,Floor Slabs,kWh,1352.64412168,379
heating_demand,heating_demand.floor_slabs,Floor Slabs,improved_envelope,Improved Envelope,Floor Slabs,kWh,641.101543747,379
heating_demand,heating_demand.floor_slabs,Floor Slabs,improved_hvac,Improved HVAC,Floor Slabs,kWh,642.383895863,379
heating_demand,heating_demand.floor_slabs,Floor Slabs,enerphit_by_component,EnerPHit by Component,Floor Slabs,kWh,485.070404114,379
heating_demand,heating_demand.floor_slabs,Floor Slabs,enerphit_by_demand,EnerPHit by Demand,Floor Slabs,kWh,481.252676661,379
heating_demand,heating_demand.windows,Windows,code_minimum,Code Minimum,Windows,kWh,5450.92384433,383
heating_demand,heating_demand.windows,Windows,improved_envelope,Improved Envelope,Windows,kWh,4678.90016437,383
heating_demand,heating_demand.windows,Windows,improved_hvac,Improved HVAC,Windows,kWh,4695.23620397,383
heating_demand,heating_demand.windows,Windows,enerphit_by_component,EnerPHit by Component,Windows,kWh,3806.14359003,383
